User;Book;Author;Rating;Book_id
1;      The Metamorphosis of Frank Benson Jones: Pilot - Panther - Preacher;Jones, Frank Benson;4;2132
70;      The Midnight Hour        (The Midnight Hour #1);Read, Benjamin;5;2133
62;      The Midnight Sea        (The Fourth Element, #1);Ross, Kat;2;2134
52;      The Midwife's Legacy;Gibson, Rhonda;3;2135
8;      The Mime Order        (The Bone Season, #2);Shannon, Samantha;3;2136
43;      The Miracle on Ebenezer Street;Doyle, Catherine;5;2137
90;      The Mister;James, E.L.;4;2138
48;      The Mockingbirds        (The Mockingbirds, #1);Whitney, Daisy;3;2139
67;      The Moffats        (The Moffats, #1);Estes, Eleanor;5;2140
64;      The Mojo Diaries: How a Dangerous and Hilarious Journey Changed Everything from Leon Logothetis, author of The Kindness Diaries;Logothetis, Leon;4;2141
109;      The Monkey's Paw;Jacobs, W.W.;4;2142
110;      The Monkey's Paw;Jacobs, W.W.;4;2142
18;      The Monsters of Templeton;Groff, Lauren;4;2143
88;      The Moon Book: Lunar Magic to Change Your Life;Gottesdiener, Sarah Faith;5;2144
25;      The Moonlight Meeting: The Nocturnals        (Grow & Read Early Reader, Level 2);Hecht, Tracey;4;2145
78;      The Mother-in-Law;Hepworth, Sally;3;2146
65;      The Mountains Wild        (Maggie D'arcy #1);Taylor, Sarah Stewart;5;2147
2;      The Mysterious Disappearance of Aidan S.;Levithan, David;4;2148
3;      The Mysterious Disappearance of Aidan S.;Levithan, David;4;2148
94;      The Name of the Star        (Shades of London, #1);Johnson, Maureen;4;2149
50;      The Namesake;Lahiri, Jhumpa;3;2150
78;      The Nature of Fragile Things;Meissner, Susan;4;2151
49;      The Navigator of New York;Johnston, Wayne;3;2152
82;      The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust;Hahn Beer, Edith;3;2153
3;      The Necromancer        (The Secrets of the Immortal Nicholas Flamel, #4);Scott, Michael;4;2154
83;      The New Artisan Bread in Five Minutes a Day: The Discovery That Revolutionizes Home Baking;Hertzberg, Jeff;5;2155
104;      The New Girl;Toussaint, Kid;2;2156
18;      The New Policeman        (New Policeman, #1);Thompson, Kate;5;2157
6;      The New World        (Chaos Walking, #1.5);Ness, Patrick;4;2158
17;      The Night Before Christmas;Moore, Clement C.;5;2159
69;      The Night Country        (The Hazel Wood, #2);Albert, Melissa;3;2160
88;      The Night Gardener;Auxier, Jonathan;3;2161
55;      The Night Listener;Maupin, Armistead;5;2162
29;      The Night Season        (Archie Sheridan & Gretchen Lowell, #4);Cain, Chelsea;5;2163
35;      The Night She Disappeared;Jewell, Lisa;3;2164
55;      The Night Shift;Finlay, Alex;5;2165
93;      The Night Swim;Goldin, Megan;5;2166
36;      The Night Swimmers;Byars, Betsy;5;2167
37;      The Night Swimmers;Byars, Betsy;5;2167
27;      The Night Voyage: A Magical Adventure and Coloring Book;Song, Daria;4;2168
65;      The Nightingale Gallery        (The Sorrowful Mysteries of Brother Athelstan, #1);Doherty, Paul;4;2169
68;      The Ninth Rain        (The Winnowing Flame Trilogy, #1);Williams, Jen;4;2170
93;      The Notebook        (The Notebook, #1);Sparks, Nicholas;5;2171
53;      The Oak Apple        (Morland Dynasty, #4);Harrod-Eagles, Cynthia;3;2172
86;      The Ocean at the End of the Lane;Gaiman, Neil;4;2173
109;      The October Faction, Vol. 1;Niles, Steve;2;2174
65;      The Old Boys;Gillespie, Mark;5;2175
48;      The Once and Future Witches;Harrow, Alix E.;4;2176
29;      The One        (The Selection, #3);Cass, Kiera;5;2177
108;      The One        (The Selection, #3);Cass, Kiera;5;2177
106;      The Opal Deception        (Artemis Fowl, #4);Colfer, Eoin;4;2178
53;      The Orchardist;Coplin, Amanda;2;2179
14;      The Order of the Key;Manzano, Justine;5;2180
7;      The Organ Donor;Warner, Matthew;5;2181
76;      The Orphan Master's Son;Johnson, Adam;4;2182
59;      The Other Einstein;Benedict, Marie;3;2183
62;      The Outlaws Scarlett and Browne        (The Outlaws Scarlett and Browne, #1);Stroud, Jonathan;4;2184
78;      The Outsider;King, Stephen;4;2185
2;      The Outsiders;Hinton, S.E.;5;2186
8;      The Outsiders;Hinton, S.E.;4;2186
53;      The Outsiders;Hinton, S.E.;5;2186
62;      The Outsiders;Hinton, S.E.;4;2186
63;      The Outsiders;Hinton, S.E.;4;2186
114;      The Outsiders;Hinton, S.E.;5;2186
61;      The Pain Eater;Goobie, Beth;4;2187
55;      The Pallbearers Club;Tremblay, Paul;3;2188
59;      The Paper Palace;Heller, Miranda Cowley;2;2189
87;      The Paris Apartment;Foley, Lucy;4;2190
61;      The Peacock Detectives;Nugent, Carly;3;2191
80;      The Pear Affair;Eagle, Judith;4;2192
60;      The Pearl Thief;Wein, Elizabeth;4;2193
37;      The Peculiar Incident on Shady Street;Currie, Lindsay;5;2194
66;      The Penderwicks at Point Mouette        (The Penderwicks, #3);Birdsall, Jeanne;5;2195
66;      The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy        (The Penderwicks #1);Birdsall, Jeanne;5;2196
89;      The Penultimate Peril        (A Series of Unfortunate Events, #12);Snicket, Lemony;5;2197
21;      The People in the Trees;Yanagihara, Hanya;5;2198
95;      The Perks of Being a Wallflower;Chbosky, Stephen;3;2199
114;      The Perks of Being a Wallflower;Chbosky, Stephen;4;2199
91;      The Phantom Tollbooth;Juster, Norton;5;2200
60;      The Pig Who Saved The World;Shipton, Paul;4;2201
51;      The Pink Umbrella;Callot, Amélie;5;2202
77;      The Pirate Code        (Hook's Revenge, #2);Schulz, Heidi;5;2203
104;      The Poet X;Acevedo, Elizabeth;5;2204
70;      The Poison Plot        (Agent Zaiba Investigates #2);Sami, Annabelle;4;2205
43;      The Polygamist's Daughter;LeBaron, Anna;3;2206
35;      The Poppy War        (The Poppy War, #1);Kuang, R.F.;4;2207
39;      The Possessed: Adventures With Russian Books and the People Who Read Them;Batuman, Elif;2;2208
94;      The Possession of Natalie Glasgow;Piper, Hailey;3;2209
10;      The Pride of Glitter Bomb        (Love by Glitter Bomb #14);Hemlock, Maggie;5;2210
44;      The Prince and the Dressmaker;Wang, Jen;3;2211
62;      The Prince and the Dressmaker;Wang, Jen;4;2211
99;      The Princess Curse;Haskell, Merrie;5;2212
89;      The Princess Diaries        (The Princess Diaries, #1);Cabot, Meg;4;2213
8;      The Priory of the Orange Tree        (The Roots of Chaos, #1);Shannon, Samantha;4;2214
109;      The Priory of the Orange Tree        (The Roots of Chaos, #1);Shannon, Samantha;3;2214
15;      The Prophet's Wife: A Novel of an American Faith;Grant, Libbie;5;2215
78;      The Proposal        (The Wedding Date, #2);Guillory, Jasmine;3;2216
86;      The Proposal        (The Wedding Date, #2);Guillory, Jasmine;2;2216
25;      The Queen        (The Selection, #0.4);Cass, Kiera;5;2217
103;      The Queen of Nothing        (The Folk of the Air, #3);Black, Holly;3;2218
104;      The Queen of Nothing        (The Folk of the Air, #3);Black, Holly;3;2218
109;      The Queen of Nothing        (The Folk of the Air, #3);Black, Holly;4;2218
82;      The Queen of the Damned        (The Vampire Chronicles, #3);Rice, Anne;3;2219
87;      The Queen of the Tearling        (The Queen of the Tearling, #1);Johansen, Erika;2;2220
53;      The Queen's Mistake        (In the Court of Henry VIII, #2);Haeger, Diane;3;2221
61;      The Quilter's Apprentice        (Elm Creek Quilts, #1);Chiaverini, Jennifer;4;2222
26;      The Rabbits;Marsden, John;4;2223
83;      The Radium Girls: The Dark Story of America's Shining Women;Moore, Kate;3;2224
85;      The Rage of Dragons        (The Burning, #1);Winter, Evan;4;2225
20;      The Raven and Other Poems;Poe, Edgar Allan;5;2226
37;      The Raven King        (The Raven Cycle, #4);Stiefvater, Maggie;5;2227
15;      The Raven Spell        (Conspiracy of Magic, #1);Smith, Luanne G.;5;2228
61;      The Realm of Possibility;Levithan, David;5;2229
33;      The Recovery Agent        (Gabriela Rose, #1);Evanovich, Janet;4;2230
83;      The Red Notebook;Laurain, Antoine;4;2231
3;      The Red Pyramid        (The Kane Chronicles, #1);Riordan, Rick;3;2232
82;      The Red Pyramid        (The Kane Chronicles, #1);Riordan, Rick;4;2232
103;      The Red Pyramid        (The Kane Chronicles, #1);Riordan, Rick;4;2232
35;      The Red Scrolls of Magic        (The Eldest Curses, #1);Clare, Cassandra;4;2233
10;      The Red Tent;Diamant, Anita;5;2234
91;      The Reluctant Fundamentalist;Hamid, Mohsin;3;2235
37;      The Remarkable Journey of Coyote Sunrise;Gemeinhart, Dan;5;2236
56;      The Remarkable Journey of Coyote Sunrise;Gemeinhart, Dan;5;2236
90;      The Reptile Room        (A Series of Unfortunate Events, #2);Snicket, Lemony;5;2237
110;      The Reptile Room        (A Series of Unfortunate Events, #2);Snicket, Lemony;5;2237
90;      The Rest of the Story;Dessen, Sarah;5;2238
105;      The Return of the King        (The Lord of the Rings, #3);Tolkien, J.R.R.;5;2239
0;      The Ring Breaker;Gill, Jean;2;2240
97;      The Rivers of Zadaa        (Pendragon, #6);MacHale, D.J.;5;2241
80;      The Road to Little Dribbling: Adventures of an American in Britain;Bryson, Bill;4;2242
101;      The Road to Marriage Equality;Mazurek, John;4;2243
8;      The Road Trip;O'Leary, Beth;3;2244
84;      The Rocky Road to Ruin        (Ice Cream Shop Mystery, #1);Allen, Meri;3;2245
100;      The Rose Society        (The Young Elites, #2);Lu, Marie;4;2246
55;      The Rosie Project        (Don Tillman, #1);Simsion, Graeme;3;2247
87;      The Royal Art of Poison: Filthy Palaces, Fatal Cosmetics, Deadly Medicine, and Murder Most Foul;Herman, Eleanor;5;2248
8;      The Royal We        (Royal We, #1);Cocks, Heather;4;2249
13;      The Ruins of Ambrai        (Exiles, #1);Rawn, Melanie;5;2250
79;      The Rules of Magic        (Practical Magic, #0.2);Hoffman, Alice;4;2251
22;      The Rules of Survival;Werlin, Nancy;5;2252
93;      The Runaway Duchess        (The London Ladies, #1);Eaton, Jillian;4;2253
94;      The Runaway Duchess        (The London Ladies, #1);Eaton, Jillian;4;2253
85;      The Runaway Wife;Clarke, Rosie;3;2254
85;      The Sacred Romance: Drawing Closer to the Heart of God;Eldredge, John;3;2255
12;      The Sand Warrior;Siegel, Mark;4;2256
13;      The Sand Warrior;Siegel, Mark;4;2256
44;      The Scapegracers        (Scapegracers, #1);Clarke, H.A.;4;2257
47;      The Scapegracers        (Scapegracers, #1);Clarke, H.A.;2;2257
38;      The School of Essential Ingredients;Bauermeister, Erica;3;2258
60;      The School of Essential Ingredients;Bauermeister, Erica;4;2258
63;      The Screaming Staircase        (Lockwood & Co, #1);Stroud, Jonathan;4;2259
71;      The Screaming Staircase        (Lockwood & Co., #1);Stroud, Jonathan;4;2260
64;      The Seaquel        (My Big Fat Zombie Goldfish #2);O'Hara, Mo;3;2261
36;      The Season of Styx Malone;Magoon, Kekla;5;2262
14;      The Second Bell;Houston, Gabriela;5;2263
53;      The Secret Garden;Burnett, Frances Hodgson ;4;2264
110;      The Secret History;Tartt, Donna;5;2265
70;      The Secret Key        (Agatha Oddly, #1);Jones, Lena;5;2266
18;      The Secret Life of Bees;Kidd, Sue Monk;4;2267
42;      The Secret Life of Bees;Kidd, Sue Monk;5;2267
58;      The Secret Life of Bees;Kidd, Sue Monk;5;2267
22;      The Secret of Spellshadow Manor        (Spellshadow Manor, #1);Forrest, Bella;5;2268
34;      The Secret of White Stone Gate        (Black Hollow Lane, #2);Nobel, Julia;4;2269
64;      The Secret Sister        (Fairham Island, #1);Novak, Brenda;5;2270
79;      The Secret, Book & Scone Society        (Secret, Book, & Scone Society, #1);Adams, Ellery;3;2271
61;      The Secrets of Solace        (World of Solace, #2);Johnson, Jaleigh;5;2272
0;      The Seekers of Genesis: Empyreal Roots;Walters, C.J.;4;2273
32;      The Selection        (The Selection, #1);Cass, Kiera;5;2274
33;      The Selection        (The Selection, #1);Cass, Kiera;5;2274
108;      The Seven Sisters        (The Seven Sisters, #1);Riley, Lucinda;3;2275
32;      The Seventh Queen        (Warrior Witch, #2);Kelly, Greta;4;2276
0;      The Seventh Year Trials        (Tainted Scales #1);Johnson, Alexis D.;5;2277
65;      The Shadow Of God;Crawley, Aileen;4;2278
88;      The Shadow of the Gods        (The Bloodsworn Saga, #1);Gwynne, John;3;2279
108;      The Shadow Sister        (The Seven Sisters #3);Riley, Lucinda;5;2280
63;      The Shadow Throne        (The Ascendance Trilogy, #3);Nielsen, Jennifer A.;3;2281
74;      The Shape of Night;Gerritsen, Tess;3;2282
80;      The Ship of Stolen Words;Wilde, Fran;2;2283
81;      The Ship of the Dead        (Magnus Chase and the Gods of Asgard, #3);Riordan, Rick;3;2284
19;      The Shock of the Fall;Filer, Nathan;5;2285
58;      The Silent Sister        (Riley MacPherson, #1);Chamberlain, Diane;4;2286
59;      The Silent Sister        (Riley MacPherson, #1);Chamberlain, Diane;4;2286
71;      The Silver Arrow;Grossman, Lev;5;2287
90;      The Sisterhood of the Traveling Pants        (Sisterhood, #1);Brashares, Ann;3;2288
91;      The Sisterhood of the Traveling Pants        (Sisterhood, #1);Brashares, Ann;3;2288
38;      The Skinnytaste Cookbook: Light on Calories, Big on Flavor;Homolka, Gina;3;2289
18;      The Sleepers;Kelly, K.M.;5;2290
25;      The Slug Queen Chronicles: Season One;Thomas, S. O.;4;2291
104;      The Snow Gypsy;Ashford, Lindsay Jayne;2;2292
70;      The Snowman;Briggs, Raymond;4;2293
26;      The Snowy Day        (Peter, #1);Keats, Ezra Jack;5;2294
105;      The Snowy Day        (Peter, #1);Keats, Ezra Jack;5;2294
61;      The Solitaire Mystery;Gaarder, Jostein;4;2295
3;      The Son of Neptune        (The Heroes of Olympus, #2);Riordan, Rick;5;2296
30;      The Son of Neptune        (The Heroes of Olympus, #2);Riordan, Rick;5;2296
31;      The Song of Achilles;Miller, Madeline;5;2297
85;      The Song of Achilles;Miller, Madeline;4;2297
4;      The Soulmate Equation;Lauren, Christina;5;2298
77;      The Sound of Life and Everything;Van Dolzer, Krista;5;2299
39;      The Spanish Daughter;Hughes, Lorena;4;2300
53;      The Stand;King, Stephen;5;2301
54;      The Starless Sea;Morgenstern, Erin;4;2302
79;      The Starless Sea;Morgenstern, Erin;3;2302
88;      The Starless Sea;Morgenstern, Erin;3;2302
41;      The Stars and Everything in Between;Lee, Victoria;5;2303
101;      The Stars Beneath Our Feet;Moore, David Barclay;5;2304
35;      The Stars Between Us;Terrill, Cristin;4;2305
6;      The Stars Never Rise        (The Stars Never Rise, #1);Vincent, Rachel;4;2306
56;      The Stars of Summer        (All Four Stars, #2);Dairman, Tara;5;2307
57;      The Stars of Summer        (All Four Stars, #2);Dairman, Tara;5;2307
114;      The Stars We Steal;Donne, Alexa;4;2308
10;      The Stonewall Reader;New York Public Library;5;2309
11;      The Stonewall Riots: Making a Stand for LGBTQ Rights;Archie Bongiovanni;5;2310
27;      The Storm;Miyakoshi, Akiko;3;2311
43;      The Storm Keepers' Battle        (Storm Keeper, #3);Doyle, Catherine;5;2312
42;      The Storm Keeper's Island        (Storm Keeper, #1);Doyle, Catherine;5;2313
88;      The Storm Keeper's Island        (Storm Keeper, #1);Doyle, Catherine;3;2313
107;      The Storm Sister        (The Seven Sisters #2);Riley, Lucinda;2;2314
80;      The Story of a Butterfly: Learn about the life cycle and habitat of the Painted Lady;Reed, Margaret Rose;3;2315
8;      The Story of Channon Rose: Lessons between the Lines;Rose, Channon;3;2316
56;      The Strange Case of Origami Yoda        (Origami Yoda, #1);Angleberger, Tom;5;2317
57;      The Strange Case of Origami Yoda        (Origami Yoda, #1);Angleberger, Tom;5;2317
83;      The Stranger Beside Me: Ted Bundy: The Shocking Inside Story;Rule, Ann;4;2318
9;      The Stranger She Knew;Stopps, Rosalind;2;2319
37;      The Strangers        (Greystone Secrets, #1);Haddix, Margaret Peterson;5;2320
81;      The Stuff Between the Stars: How Vera Rubin Discovered Most of the Universe;Nickel, Sandra;4;2321
64;      The Stupidest Angel;Moore, Christopher;3;2322
54;      The Stupidest Angel: A Heartwarming Tale of Christmas Terror        (Pine Cove, #3);Moore, Christopher;5;2323
85;      The Subtle Knife        (His Dark Materials, #2);Pullman, Philip;3;2324
2;      The Summer I Turned Pretty        (Summer, #1);Han, Jenny;3;2325
3;      The Summer I Turned Pretty        (Summer, #1);Han, Jenny;3;2325
21;      The Summer of Everything;Winters, Julian;3;2326
103;      The Sun and Her Flowers;Kaur, Rupi;2;2327
87;      The Sun Is Also a Star;Yoon, Nicola;5;2328
31;      The Sunbearer Trials        (The Sunbearer Duology, #1);Thomas, Aiden;5;2329
61;      The Swap;Shull, Megan;4;2330
86;      The Sweetheart Deal;Liasson, Miranda;3;2331
89;      The Sydney West Series: Shades of Sydney, Breaking Down Sydney, Piecing Together Sydney;Coon, Brittney;5;2332
66;      The Tale of Despereaux;DiCamillo, Kate;3;2333
77;      The Tale of Despereaux;DiCamillo, Kate;4;2333
105;      The Tales of Beedle the Bard;Rowling, J.K.;5;2334
106;      The Tales of Beedle the Bard;Rowling, J.K.;5;2334
18;      The Taming of the Shrew;Shakespeare, William;5;2335
15;      The Taste of Ginger;Shah, Mansi;5;2336
48;      The Telling;Sirowy, Alexandra;4;2337
54;      The Tell-Tale Heart;Poe, Edgar Allan;5;2338
31;      The Temperature of Me and You;Zepka, Brian;4;2339
49;      The Ten Thousand Doors of January;Harrow, Alix E.;5;2340
88;      The Test;Neuvel, Sylvain;5;2341
35;      The Testing        (The Testing, #1);Charbonneau, Joelle;4;2342
0;      The Textile Industry in North Carolina: A History;Glass, Brent D.;3;2343
12;      The Thief Lord;Funke, Cornelia;5;2344
38;      The Thing Lou Couldn't Do;Spires, Ashley;3;2345
95;      The Things They Carried;O'Brien, Tim;3;2346
96;      The Things They Carried;O'Brien, Tim;3;2346
6;      The Third Life Of Grange Copeland;Walker, Alice;4;2347
7;      The Third Life Of Grange Copeland;Walker, Alice;4;2347
99;      The Three Musketeers;Dumas, Alexandre;2;2348
60;      The Throne;Goobie, Beth;2;2349
3;      The Throne of Fire        (The Kane Chronicles, #2);Riordan, Rick;2;2350
58;      The Thursday Murder Club        (Thursday Murder Club, #1);Osman, Richard;4;2351
75;      The Tiger Rising;DiCamillo, Kate;4;2352
63;      The Time Paradox        (Artemis Fowl #6);Colfer, Eoin;5;2353
22;      The Time Traveler's Wife;Niffenegger, Audrey;5;2354
92;      The Time Traveler's Wife;Niffenegger, Audrey;4;2354
2;      The Titan's Curse        (Percy Jackson and the Olympians, #3);Riordan, Rick;5;2355
3;      The Titan's Curse        (Percy Jackson and the Olympians, #3);Riordan, Rick;5;2355
37;      The Titan's Curse        (Percy Jackson and the Olympians, #3);Riordan, Rick;5;2355
60;      The Titan's Curse        (Percy Jackson and the Olympians, #3);Riordan, Rick;5;2355
13;      The Trials of Morrigan Crow        (Nevermoor, #1);Townsend, Jessica;5;2356
36;      The Trials of Morrigan Crow        (Nevermoor, #1);Townsend, Jessica;5;2356
87;      The Trials of Morrigan Crow        (Nevermoor, #1);Townsend, Jessica;4;2356
36;      The Truth About Twinkie Pie;Yeh, Kat;5;2357
35;      The Truth About White Lies;Cole, Olivia A.;3;2358
101;      The Turning;Prose, Francine;3;2359
10;      The Two Dead Girls        (The Green Mile, #1);King, Stephen;5;2360
58;      The Two Lives of Lydia Bird;Silver, Josie;4;2361
106;      The Two Towers        (The Lord of the Rings, #2);Tolkien, J.R.R.;5;2362
2;      The Tyrant’s Tomb        (The Trials of Apollo, #4);Riordan, Rick;5;2363
3;      The Tyrant’s Tomb        (The Trials of Apollo, #4);Riordan, Rick;5;2363
66;      The Unbreakable Code        (Book Scavenger, #2);Bertman, Jennifer Chambliss;5;2364
67;      The Unbreakable Code        (Book Scavenger, #2);Bertman, Jennifer Chambliss;5;2364
24;      The Uncorker of Ocean Bottles;Cuevas, Michelle;5;2365
51;      The Undoing of Thistle Tate;Detweiler, Katelyn;4;2366
87;      The Unexpected Everything;Matson, Morgan;3;2367
29;      The Unidentified Redhead        (Redhead, #1);Clayton, Alice;3;2368
36;      The Unteachables;Korman, Gordon;5;2369
30;      The Upside of Falling;Light, Alex;3;2370
96;      The Upside of Unrequited        (Simonverse, #2);Albertalli, Becky;2;2371
10;      The Vampire and the Beast        (Love by Glitter Bomb, #9);Hemlock, Maggie;5;2372
6;      The Vast and Brutal Sea        (The Vicious Deep #3);Córdova, Zoraida;5;2373
7;      The Vast and Brutal Sea        (The Vicious Deep #3);Córdova, Zoraida;5;2373
90;      The Vile Village        (A Series of Unfortunate Events, #7);Snicket, Lemony;5;2374
8;      The Villa;Hawkins, Rachel;5;2375
63;      The Village of Eight Graves        (Detective Kosuke Kindaichi, #3);Yokomizo, Seishi;3;2376
69;      The Vines;Nolden, Shelley;4;2377
53;      The Voyage of the Dawn Treader        (Chronicles of Narnia, #3);Lewis, C.S.;4;2378
60;      The V-Word: True Stories about First-Time Sex;Keyser, Amber J.;3;2379
105;      The Walking Drum;L'Amour, Louis;4;2380
81;      The Water Lady: How Darlene Arviso Helps a Thirsty Navajo Nation;McGinty, Alice B.;4;2381
66;      The Watsons Go to Birmingham - 1963;Curtis, Christopher Paul;5;2382
1;      The Way of Kings        (The Stormlight Archive, #1);Sanderson, Brandon;4;2383
96;      The Wealth of Nations;Smith, Adam;4;2384
10;      The Weight of This World;Joy, David;2;2385
69;      The Whisper Man;North, Alex;3;2386
94;      The Whispering Dead        (Gravekeeper, #1);Coates, Darcy;3;2387
71;      The Whispering Skull        (Lockwood & Co., #2);Stroud, Jonathan;4;2388
109;      The Wicked + The Divine, Vol. 1: The Faust Act;Gillen, Kieron;3;2389
17;      The Wicked Deep;Ernshaw, Shea;5;2390
41;      The Wicked King        (The Folk of the Air, #2);Black, Holly;5;2391
87;      The Wicked King        (The Folk of the Air, #2);Black, Holly;4;2391
32;      The Wickeds;Forman, Gayle;2;2392
33;      The Wickeds;Forman, Gayle;2;2392
84;      The Widows of Malabar Hill        (Perveen Mistry, #1);Massey, Sujata;3;2393
110;      The Wind in the Willows;Grahame, Kenneth;2;2394
24;      The Winner's Crime        (The Winner's Trilogy, #2);Rutkoski, Marie;4;2395
87;      The Winner's Curse        (The Winner's Trilogy, #1);Rutkoski, Marie;4;2396
34;      The Winner's Kiss        (The Winner's Trilogy, #3);Rutkoski, Marie;3;2397
87;      The Winner's Kiss        (The Winner's Trilogy, #3);Rutkoski, Marie;3;2397
52;      The Winter of the Witch        (The Winternight Trilogy, #3);Arden, Katherine;3;2398
104;      The Winter of Walking Stone        (A House Divided, #3);Hörnig, Haiko;3;2399
52;      The Wishing Thread;Van Allen, Lisa;2;2400
15;      The Witch's Heart;Gornichec, Genevieve;5;2401
110;      The Wizards of Once        (The Wizards of Once, #1);Cowell, Cressida;4;2402
103;      The Wolf and the Woodsman;Reid, Ava;4;2403
19;      The Wolves in the Walls;Gaiman, Neil;5;2404
51;      The Woman Next Door;Omotoso, Yewande;4;2405
5;      The Worst Best Man;Sosa, Mia;5;2406
99;      The Wrath and the Dawn        (The Wrath and the Dawn, #1);Ahdieh, Renee;2;2407
81;      The Year I Flew Away;Arnold, Marie;4;2408
14;      The Year of the Witching        (Bethel, #1);Henderson, Alexis;5;2409
81;      The Yellow Suitcase;Sriram, Meera;4;2410
100;      The Yellow Wallpaper;Gilman, Charlotte Perkins;4;2411
84;      The Younger Wife;Hepworth, Sally;4;2412
68;      Then She Was Gone;Jewell, Lisa;4;2413
81;      There Are No Bears in This Bakery;Sarcone-Roach, Julia;3;2414
70;      There May Be a Castle;Torday, Piers;4;2415
71;      There May Be a Castle;Torday, Piers;4;2415
102;      There Once Were Stars        (There Once Were Stars #1);McFarlane, Melanie;2;2416
64;      These High, Green Hills;Karon, Jan;4;2417
59;      These Silent Woods;Grant, Kimi Cunningham;5;2418
50;      These Words Expose Us: An Anthology;Convos, The Naked;4;2419
3;      They Both Die at the End;Silvera, Adam;5;2420
34;      They Both Die at the End;Silvera, Adam;5;2420
46;      They Both Die at the End;Silvera, Adam;1;2420
95;      They Both Die at the End;Silvera, Adam;3;2420
96;      They Both Die at the End;Silvera, Adam;3;2420
48;      They Went Left;Hesse, Monica;4;2421
28;      They're Watching You;Ichaso, Chelsea;4;2422
33;      Things in Jars;Kidd, Jess;3;2423
92;      Things Not Seen        (Things, #1);Clements, Andrew;4;2424
64;      Think Big;Kronenberg, Kat;4;2425
6;      Thirteen        (Women of the Otherworld, #13);Armstrong, Kelley;3;2426
7;      Thirteen        (Women of the Otherworld, #13);Armstrong, Kelley;3;2426
78;      Thirteen Hours        (Benny Griessel, #2);Meyer, Deon;4;2427
103;      Thirteen Reasons Why;Asher, Jay;4;2428
87;      Thirteens;Marshall, Kate Alice;3;2429
85;      Thirteenth Child        (Frontier Magic, #1);Wrede, Patricia C.;4;2430
47;      This Book Is Anti-Racist: 20 Lessons on How to Wake Up, Take Action, and Do the Work;Jewell, Tiffany;5;2431
21;      This Book is Gay;Dawson, Juno;4;2432
50;      This Is How You Lose Her;Díaz, Junot;4;2433
22;      This is Not a Test        (This is Not a Test, #1);Summers, Courtney;5;2434
49;      This Is Not the End;Baker, Chandler;3;2435
113;      This Is Not the Jess Show        (This Is Not the Jess Show, #1);Carey, Anna;4;2436
101;      This Journal Belongs to Ratchet;Cavanaugh, Nancy J.;3;2437
59;      This Must Be the Place;O'Farrell, Maggie;3;2438
50;      This Side of Home;Watson, Renée;5;2439
52;      This Tender Land;Krueger, William Kent;4;2440
65;      Those Endearing Young Charms        (Endearing Young Charms, #6);Chesney, Marion;3;2441
20;      Those Who Leave and Those Who Stay        (The Neapolitan Novels, #3);Ferrante, Elena;4;2442
48;      Three Dark Crowns        (Three Dark Crowns, #1);Blake, Kendare;4;2443
97;      Three Dark Crowns        (Three Dark Crowns, #1);Blake, Kendare;3;2443
54;      Three O'Clock in the Morning;Carofiglio, Gianrico;4;2444
81;      Three Times Lucky        (Mo & Dale Mysteries, #1);Turnage, Sheila;4;2445
4;      Throne of Glass        (Throne of Glass, #1);Maas, Sarah J.;5;2446
5;      Throne of Glass        (Throne of Glass, #1);Maas, Sarah J.;5;2446
99;      Through the Ever Night        (Under the Never Sky, #2);Rossi, Veronica;3;2447
49;      Through the Zombie Glass        (White Rabbit Chronicles, #2);Showalter, Gena;3;2448
1;      Thurmond's Saga        (Chronicles of the Medieval Underworld #1);MacKenzie, Robert John;5;2449
113;      Tiger Eyes;Blume, Judy;2;2450
39;      Tigers;Marsh, Laura;4;2451
108;      Tiger's Curse        (The Tiger Saga, #1);Houck, Colleen;5;2452
108;      Tiger's Destiny        (The Tiger Saga, #4);Houck, Colleen;5;2453
108;      Tiger's Voyage        (The Tiger Saga, #3);Houck, Colleen;5;2454
113;      Tigers, Not Daughters;Mabry, Samantha;3;2455
56;      Tight;Maldonado, Torrey;5;2456
57;      Tight;Maldonado, Torrey;5;2456
16;      Tim Burton's The Nightmare Before Christmas;Burton, Tim;5;2457
79;      Time After Time;Grunwald, Lisa;4;2458
75;      Time Bomb        (Alex Delaware, #5);Kellerman, Jonathan;2;2459
50;      Time Smart: How to Reclaim Your Time and Live a Happier Life;Whillans, Ashley;4;2460
109;      Timon of Athens;Shakespeare, William;3;2461
5;      To All the Boys I've Loved Before        (To All the Boys I've Loved Before, #1);Han, Jenny;5;2462
51;      To All the Boys I've Loved Before        (To All the Boys I've Loved Before, #1);Han, Jenny;4;2462
114;      To All the Boys I've Loved Before        (To All the Boys I've Loved Before, #1);Han, Jenny;5;2462
16;      To Catch a Killer        (Erin Blake #1);Scarborough, Sheryl;5;2463
17;      To Catch a Killer        (Erin Blake #1);Scarborough, Sheryl;5;2463
69;      To Coach a Killer        (The Life Coach Mysteries #2);Laurie, Victoria;4;2464
62;      To Kill a Kingdom;Christo, Alexandra;2;2465
2;      To Kill a Mockingbird;Lee, Harper;5;2466
13;      To Kill a Mockingbird;Lee, Harper;5;2466
